user_id,team,org_unit,log_date,prompt_count,avg_quality_score,category
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-02-09,6,6.4,Debugging
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-02-10,3,5.9,Code Generation
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-02-11,13,7.3,Documentation
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-02-12,16,6.1,Code Generation
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-02-13,20,7.4,Documentation
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-02-14,3,6.6,Documentation
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-02-15,9,6.3,Documentation
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-02-16,20,7.1,Planning
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-02-17,11,7.7,Code Generation
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-02-19,18,6.9,Code Generation
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-02-21,2,7.1,Debugging
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-02-22,20,7.8,Data Query
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-02-23,7,6.2,Data Query
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-02-24,10,7.5,Planning
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-02-25,11,7.5,Documentation
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-02-26,8,6.3,Code Generation
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-02-27,13,6.5,Summarization
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-02-28,14,7.1,Data Query
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-03-02,17,8.0,Planning
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-03-04,1,8.0,Summarization
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-03-05,12,7.9,Planning
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-03-06,8,7.0,Summarization
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-03-07,13,6.2,Data Query
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-03-09,16,6.7,Planning
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-03-10,16,6.7,Summarization
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-03-12,18,7.3,Debugging
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-03-14,18,6.7,Documentation
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-03-15,10,6.6,Debugging
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-03-16,12,7.7,Documentation
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-03-17,18,8.2,Documentation
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-03-18,16,7.2,Code Generation
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-03-19,6,7.4,Summarization
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-03-20,14,7.5,Summarization
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-03-21,20,7.1,Documentation
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-03-22,13,7.9,Data Query
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-03-24,11,8.3,Debugging
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-03-25,19,7.5,Data Query
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-03-26,4,7.8,Documentation
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-03-27,14,6.7,Code Generation
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-03-28,18,6.6,Planning
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-03-29,2,6.9,Documentation
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-03-30,13,7.0,Planning
AI_USR126,Org-Alpha-Team2,Org-Alpha,2026-03-31,7,7.9,Data Query
AI_USR127,Org-Beta-Team4,Org-Beta,2026-01-02,1,2.8,Planning
AI_USR127,Org-Beta-Team4,Org-Beta,2026-01-03,14,4.3,Summarization
AI_USR127,Org-Beta-Team4,Org-Beta,2026-01-06,6,4.6,Summarization
AI_USR127,Org-Beta-Team4,Org-Beta,2026-01-07,15,4.5,Data Query
AI_USR127,Org-Beta-Team4,Org-Beta,2026-01-08,19,2.9,Planning
AI_USR127,Org-Beta-Team4,Org-Beta,2026-01-09,7,4.6,Debugging
AI_USR127,Org-Beta-Team4,Org-Beta,2026-01-10,4,3.4,Documentation
AI_USR127,Org-Beta-Team4,Org-Beta,2026-01-11,3,3.6,Data Query
AI_USR127,Org-Beta-Team4,Org-Beta,2026-01-13,11,3.1,Summarization
AI_USR127,Org-Beta-Team4,Org-Beta,2026-01-15,16,3.9,Code Generation
AI_USR127,Org-Beta-Team4,Org-Beta,2026-01-16,17,3.0,Documentation
AI_USR127,Org-Beta-Team4,Org-Beta,2026-01-17,4,4.4,Code Generation
AI_USR127,Org-Beta-Team4,Org-Beta,2026-01-18,1,4.7,Data Query
AI_USR127,Org-Beta-Team4,Org-Beta,2026-01-19,18,3.2,Documentation
AI_USR127,Org-Beta-Team4,Org-Beta,2026-01-20,7,3.7,Planning
AI_USR127,Org-Beta-Team4,Org-Beta,2026-01-22,19,3.3,Planning
AI_USR127,Org-Beta-Team4,Org-Beta,2026-01-23,17,4.5,Summarization
AI_USR127,Org-Beta-Team4,Org-Beta,2026-01-24,9,4.0,Documentation
AI_USR127,Org-Beta-Team4,Org-Beta,2026-01-26,13,4.6,Documentation
AI_USR127,Org-Beta-Team4,Org-Beta,2026-01-27,5,4.7,Debugging
AI_USR127,Org-Beta-Team4,Org-Beta,2026-01-30,10,4.7,Summarization
AI_USR127,Org-Beta-Team4,Org-Beta,2026-02-01,12,3.5,Data Query
AI_USR127,Org-Beta-Team4,Org-Beta,2026-02-02,7,3.5,Documentation
AI_USR127,Org-Beta-Team4,Org-Beta,2026-02-03,12,4.8,Planning
AI_USR127,Org-Beta-Team4,Org-Beta,2026-02-04,7,4.8,Planning
AI_USR127,Org-Beta-Team4,Org-Beta,2026-02-05,16,4.7,Debugging
AI_USR127,Org-Beta-Team4,Org-Beta,2026-02-06,13,3.2,Summarization
AI_USR127,Org-Beta-Team4,Org-Beta,2026-02-07,20,3.7,Code Generation
AI_USR127,Org-Beta-Team4,Org-Beta,2026-02-08,8,3.6,Debugging
AI_USR127,Org-Beta-Team4,Org-Beta,2026-02-09,13,3.8,Planning
AI_USR127,Org-Beta-Team4,Org-Beta,2026-02-10,8,3.6,Summarization
AI_USR127,Org-Beta-Team4,Org-Beta,2026-02-16,15,4.9,Summarization
AI_USR127,Org-Beta-Team4,Org-Beta,2026-02-17,9,4.2,Debugging
AI_USR127,Org-Beta-Team4,Org-Beta,2026-02-18,18,4.0,Data Query
AI_USR127,Org-Beta-Team4,Org-Beta,2026-02-19,12,3.4,Planning
AI_USR127,Org-Beta-Team4,Org-Beta,2026-02-20,8,5.0,Planning
AI_USR127,Org-Beta-Team4,Org-Beta,2026-02-23,16,4.9,Data Query
AI_USR127,Org-Beta-Team4,Org-Beta,2026-02-25,3,4.3,Documentation
AI_USR127,Org-Beta-Team4,Org-Beta,2026-02-26,19,4.6,Debugging
AI_USR127,Org-Beta-Team4,Org-Beta,2026-02-28,14,4.0,Debugging
AI_USR127,Org-Beta-Team4,Org-Beta,2026-03-01,16,4.6,Data Query
AI_USR127,Org-Beta-Team4,Org-Beta,2026-03-02,9,4.8,Debugging
AI_USR127,Org-Beta-Team4,Org-Beta,2026-03-03,1,3.1,Summarization
AI_USR127,Org-Beta-Team4,Org-Beta,2026-03-04,6,4.0,Code Generation
AI_USR127,Org-Beta-Team4,Org-Beta,2026-03-08,1,4.3,Summarization
AI_USR127,Org-Beta-Team4,Org-Beta,2026-03-09,6,3.1,Summarization
AI_USR127,Org-Beta-Team4,Org-Beta,2026-03-10,7,3.2,Documentation
AI_USR127,Org-Beta-Team4,Org-Beta,2026-03-11,8,3.6,Documentation
AI_USR127,Org-Beta-Team4,Org-Beta,2026-03-12,13,4.2,Documentation
AI_USR127,Org-Beta-Team4,Org-Beta,2026-03-14,5,4.5,Code Generation
AI_USR127,Org-Beta-Team4,Org-Beta,2026-03-16,11,4.1,Data Query
AI_USR127,Org-Beta-Team4,Org-Beta,2026-03-17,1,3.5,Planning
AI_USR127,Org-Beta-Team4,Org-Beta,2026-03-19,2,4.4,Summarization
AI_USR127,Org-Beta-Team4,Org-Beta,2026-03-24,11,3.8,Documentation
AI_USR127,Org-Beta-Team4,Org-Beta,2026-03-28,16,4.0,Planning
AI_USR127,Org-Beta-Team4,Org-Beta,2026-03-29,19,3.3,Documentation
AI_USR127,Org-Beta-Team4,Org-Beta,2026-03-31,19,3.9,Data Query
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-01-01,7,5.7,Data Query
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-01-03,15,4.9,Debugging
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-01-04,8,3.9,Code Generation
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-01-07,11,4.7,Debugging
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-01-08,18,5.1,Data Query
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-01-10,18,5.2,Code Generation
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-01-11,5,5.9,Summarization
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-01-12,11,5.8,Documentation
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-01-13,7,5.0,Data Query
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-01-14,12,5.4,Data Query
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-01-15,7,5.7,Code Generation
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-01-17,10,4.2,Data Query
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-01-18,2,4.5,Documentation
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-01-19,18,4.8,Planning
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-01-21,2,5.7,Code Generation
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-01-22,13,4.6,Debugging
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-01-23,19,6.0,Documentation
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-01-24,20,5.9,Planning
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-01-25,14,5.4,Documentation
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-01-26,4,4.5,Planning
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-01-27,12,4.9,Data Query
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-01-28,20,5.7,Debugging
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-01-29,12,4.7,Planning
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-01-31,4,5.4,Code Generation
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-02-01,3,6.2,Planning
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-02-02,17,6.0,Code Generation
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-02-03,17,5.5,Planning
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-02-04,13,6.1,Code Generation
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-02-05,3,5.2,Debugging
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-02-06,19,5.1,Data Query
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-02-07,3,4.8,Data Query
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-02-08,20,5.1,Planning
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-02-10,3,4.4,Documentation
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-02-12,12,5.7,Debugging
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-02-13,11,5.3,Planning
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-02-14,1,6.1,Data Query
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-02-15,13,5.0,Planning
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-02-16,8,6.1,Summarization
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-02-17,9,4.9,Summarization
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-02-18,18,5.5,Documentation
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-02-19,20,4.5,Planning
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-02-20,7,5.8,Debugging
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-02-24,6,4.7,Planning
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-02-25,20,4.8,Documentation
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-02-26,9,5.2,Code Generation
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-02-28,4,6.4,Code Generation
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-03-07,19,5.3,Debugging
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-03-08,9,5.3,Summarization
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-03-09,16,4.8,Summarization
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-03-10,1,5.6,Data Query
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-03-13,15,5.8,Data Query
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-03-14,16,4.8,Data Query
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-03-16,7,5.5,Planning
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-03-17,16,4.9,Planning
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-03-18,1,5.6,Code Generation
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-03-19,2,5.6,Code Generation
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-03-20,15,5.2,Code Generation
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-03-23,5,5.6,Debugging
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-03-24,18,6.3,Documentation
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-03-25,19,5.5,Summarization
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-03-26,17,4.8,Code Generation
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-03-27,5,6.2,Data Query
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-03-28,20,5.5,Planning
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-03-29,5,6.1,Planning
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-03-30,12,5.8,Code Generation
AI_USR128,Org-Alpha-Team1,Org-Alpha,2026-03-31,7,5.0,Documentation
AI_USR129,Org-Beta-Team3,Org-Beta,2026-01-02,20,3.2,Summarization
AI_USR129,Org-Beta-Team3,Org-Beta,2026-01-03,16,3.7,Code Generation
AI_USR129,Org-Beta-Team3,Org-Beta,2026-01-04,15,4.2,Planning
AI_USR129,Org-Beta-Team3,Org-Beta,2026-01-05,9,2.7,Planning
AI_USR129,Org-Beta-Team3,Org-Beta,2026-01-06,11,2.9,Summarization
AI_USR129,Org-Beta-Team3,Org-Beta,2026-01-07,15,2.6,Planning
AI_USR129,Org-Beta-Team3,Org-Beta,2026-01-09,7,3.3,Planning
AI_USR129,Org-Beta-Team3,Org-Beta,2026-01-12,4,3.1,Summarization
AI_USR129,Org-Beta-Team3,Org-Beta,2026-01-13,9,3.8,Data Query
AI_USR129,Org-Beta-Team3,Org-Beta,2026-01-14,2,3.1,Code Generation
AI_USR129,Org-Beta-Team3,Org-Beta,2026-01-15,12,4.1,Planning
AI_USR129,Org-Beta-Team3,Org-Beta,2026-01-17,18,4.3,Debugging
AI_USR129,Org-Beta-Team3,Org-Beta,2026-01-18,5,3.6,Data Query
AI_USR129,Org-Beta-Team3,Org-Beta,2026-01-21,7,3.6,Debugging
AI_USR129,Org-Beta-Team3,Org-Beta,2026-01-22,16,4.4,Planning
AI_USR129,Org-Beta-Team3,Org-Beta,2026-01-23,11,3.3,Summarization
AI_USR129,Org-Beta-Team3,Org-Beta,2026-01-25,19,3.7,Planning
AI_USR129,Org-Beta-Team3,Org-Beta,2026-01-27,10,4.2,Debugging
AI_USR129,Org-Beta-Team3,Org-Beta,2026-01-28,5,4.1,Documentation
AI_USR129,Org-Beta-Team3,Org-Beta,2026-01-29,18,4.3,Code Generation
AI_USR129,Org-Beta-Team3,Org-Beta,2026-01-31,14,4.9,Documentation
AI_USR129,Org-Beta-Team3,Org-Beta,2026-02-01,3,4.1,Debugging
AI_USR129,Org-Beta-Team3,Org-Beta,2026-02-03,16,4.5,Summarization
AI_USR129,Org-Beta-Team3,Org-Beta,2026-02-04,3,4.7,Code Generation
AI_USR129,Org-Beta-Team3,Org-Beta,2026-02-07,1,5.2,Documentation
AI_USR129,Org-Beta-Team3,Org-Beta,2026-02-08,15,3.7,Documentation
AI_USR129,Org-Beta-Team3,Org-Beta,2026-02-12,16,3.5,Code Generation
AI_USR129,Org-Beta-Team3,Org-Beta,2026-02-13,20,3.8,Summarization
AI_USR129,Org-Beta-Team3,Org-Beta,2026-02-14,12,5.2,Summarization
AI_USR129,Org-Beta-Team3,Org-Beta,2026-02-15,13,3.7,Summarization
AI_USR129,Org-Beta-Team3,Org-Beta,2026-02-16,14,4.3,Documentation
AI_USR129,Org-Beta-Team3,Org-Beta,2026-02-17,20,4.0,Planning
AI_USR129,Org-Beta-Team3,Org-Beta,2026-02-19,12,3.6,Documentation
AI_USR129,Org-Beta-Team3,Org-Beta,2026-02-20,17,4.3,Code Generation
AI_USR129,Org-Beta-Team3,Org-Beta,2026-02-22,13,5.4,Debugging
AI_USR129,Org-Beta-Team3,Org-Beta,2026-02-25,13,4.5,Documentation
AI_USR129,Org-Beta-Team3,Org-Beta,2026-02-26,19,4.3,Data Query
AI_USR129,Org-Beta-Team3,Org-Beta,2026-02-27,15,4.6,Documentation
AI_USR129,Org-Beta-Team3,Org-Beta,2026-02-28,11,4.6,Data Query
AI_USR129,Org-Beta-Team3,Org-Beta,2026-03-01,19,5.6,Planning
AI_USR129,Org-Beta-Team3,Org-Beta,2026-03-04,11,5.4,Summarization
AI_USR129,Org-Beta-Team3,Org-Beta,2026-03-05,2,5.5,Planning
AI_USR129,Org-Beta-Team3,Org-Beta,2026-03-07,11,5.0,Code Generation
AI_USR129,Org-Beta-Team3,Org-Beta,2026-03-08,18,5.2,Documentation
AI_USR129,Org-Beta-Team3,Org-Beta,2026-03-09,4,5.9,Code Generation
AI_USR129,Org-Beta-Team3,Org-Beta,2026-03-12,1,5.8,Documentation
AI_USR129,Org-Beta-Team3,Org-Beta,2026-03-13,3,5.4,Data Query
AI_USR129,Org-Beta-Team3,Org-Beta,2026-03-14,10,4.9,Documentation
AI_USR129,Org-Beta-Team3,Org-Beta,2026-03-15,12,5.3,Data Query
AI_USR129,Org-Beta-Team3,Org-Beta,2026-03-16,5,5.0,Documentation
AI_USR129,Org-Beta-Team3,Org-Beta,2026-03-17,15,6.1,Data Query
AI_USR129,Org-Beta-Team3,Org-Beta,2026-03-18,2,6.4,Planning
AI_USR129,Org-Beta-Team3,Org-Beta,2026-03-20,12,5.3,Documentation
AI_USR129,Org-Beta-Team3,Org-Beta,2026-03-22,12,6.4,Planning
AI_USR129,Org-Beta-Team3,Org-Beta,2026-03-25,11,5.9,Code Generation
AI_USR129,Org-Beta-Team3,Org-Beta,2026-03-30,3,6.3,Summarization
AI_USR129,Org-Beta-Team3,Org-Beta,2026-03-31,20,6.1,Planning
AI_USR130,Org-Delta-Team2,Org-Delta,2026-01-01,20,4.9,Documentation
AI_USR130,Org-Delta-Team2,Org-Delta,2026-01-02,5,5.9,Data Query
AI_USR130,Org-Delta-Team2,Org-Delta,2026-01-03,11,4.9,Planning
AI_USR130,Org-Delta-Team2,Org-Delta,2026-01-04,9,5.5,Planning
AI_USR130,Org-Delta-Team2,Org-Delta,2026-01-05,11,5.6,Summarization
AI_USR130,Org-Delta-Team2,Org-Delta,2026-01-07,16,6.0,Debugging
AI_USR130,Org-Delta-Team2,Org-Delta,2026-01-08,14,4.5,Summarization
AI_USR130,Org-Delta-Team2,Org-Delta,2026-01-09,6,5.7,Planning
AI_USR130,Org-Delta-Team2,Org-Delta,2026-01-11,4,4.2,Summarization
AI_USR130,Org-Delta-Team2,Org-Delta,2026-01-13,15,4.9,Documentation
AI_USR130,Org-Delta-Team2,Org-Delta,2026-01-14,8,5.9,Code Generation
AI_USR130,Org-Delta-Team2,Org-Delta,2026-01-15,4,4.6,Documentation
AI_USR130,Org-Delta-Team2,Org-Delta,2026-01-17,6,4.7,Documentation
AI_USR130,Org-Delta-Team2,Org-Delta,2026-01-18,3,5.6,Code Generation
AI_USR130,Org-Delta-Team2,Org-Delta,2026-01-19,14,4.9,Summarization
AI_USR130,Org-Delta-Team2,Org-Delta,2026-01-20,15,5.8,Debugging
AI_USR130,Org-Delta-Team2,Org-Delta,2026-01-22,2,5.2,Documentation
AI_USR130,Org-Delta-Team2,Org-Delta,2026-01-24,4,4.7,Data Query
AI_USR130,Org-Delta-Team2,Org-Delta,2026-01-25,8,5.9,Debugging
AI_USR130,Org-Delta-Team2,Org-Delta,2026-01-26,6,4.5,Documentation
AI_USR130,Org-Delta-Team2,Org-Delta,2026-01-27,13,4.8,Data Query
AI_USR130,Org-Delta-Team2,Org-Delta,2026-01-31,16,5.1,Planning
AI_USR130,Org-Delta-Team2,Org-Delta,2026-02-01,6,5.8,Planning
AI_USR130,Org-Delta-Team2,Org-Delta,2026-02-02,8,4.4,Documentation
AI_USR130,Org-Delta-Team2,Org-Delta,2026-02-03,3,6.3,Documentation
AI_USR130,Org-Delta-Team2,Org-Delta,2026-02-04,12,5.5,Data Query
AI_USR130,Org-Delta-Team2,Org-Delta,2026-02-05,5,5.1,Data Query
AI_USR130,Org-Delta-Team2,Org-Delta,2026-02-07,7,5.5,Debugging
AI_USR130,Org-Delta-Team2,Org-Delta,2026-02-08,14,5.4,Planning
AI_USR130,Org-Delta-Team2,Org-Delta,2026-02-09,11,5.3,Code Generation
AI_USR130,Org-Delta-Team2,Org-Delta,2026-02-10,15,4.8,Documentation
AI_USR130,Org-Delta-Team2,Org-Delta,2026-02-11,11,4.7,Summarization
AI_USR130,Org-Delta-Team2,Org-Delta,2026-02-14,6,5.2,Summarization
AI_USR130,Org-Delta-Team2,Org-Delta,2026-02-15,13,5.0,Summarization
AI_USR130,Org-Delta-Team2,Org-Delta,2026-02-18,2,4.5,Debugging
AI_USR130,Org-Delta-Team2,Org-Delta,2026-02-19,18,6.4,Debugging
AI_USR130,Org-Delta-Team2,Org-Delta,2026-02-20,5,4.4,Code Generation
AI_USR130,Org-Delta-Team2,Org-Delta,2026-02-21,7,6.1,Data Query
AI_USR130,Org-Delta-Team2,Org-Delta,2026-02-22,8,4.6,Code Generation
AI_USR130,Org-Delta-Team2,Org-Delta,2026-02-25,15,5.0,Data Query
AI_USR130,Org-Delta-Team2,Org-Delta,2026-03-01,12,5.3,Documentation
AI_USR130,Org-Delta-Team2,Org-Delta,2026-03-05,3,4.9,Code Generation
AI_USR130,Org-Delta-Team2,Org-Delta,2026-03-08,1,5.3,Code Generation
AI_USR130,Org-Delta-Team2,Org-Delta,2026-03-09,8,5.0,Debugging
AI_USR130,Org-Delta-Team2,Org-Delta,2026-03-10,13,5.7,Planning
AI_USR130,Org-Delta-Team2,Org-Delta,2026-03-11,9,6.4,Summarization
AI_USR130,Org-Delta-Team2,Org-Delta,2026-03-12,6,4.9,Debugging
AI_USR130,Org-Delta-Team2,Org-Delta,2026-03-13,6,6.4,Planning
AI_USR130,Org-Delta-Team2,Org-Delta,2026-03-14,16,5.5,Code Generation
AI_USR130,Org-Delta-Team2,Org-Delta,2026-03-15,3,5.8,Data Query
AI_USR130,Org-Delta-Team2,Org-Delta,2026-03-16,16,4.6,Debugging
AI_USR130,Org-Delta-Team2,Org-Delta,2026-03-18,5,4.8,Code Generation
AI_USR130,Org-Delta-Team2,Org-Delta,2026-03-21,6,5.0,Summarization
AI_USR130,Org-Delta-Team2,Org-Delta,2026-03-22,3,5.1,Planning
AI_USR130,Org-Delta-Team2,Org-Delta,2026-03-24,3,4.9,Planning
AI_USR130,Org-Delta-Team2,Org-Delta,2026-03-25,10,4.8,Debugging
AI_USR130,Org-Delta-Team2,Org-Delta,2026-03-27,7,4.6,Debugging
AI_USR130,Org-Delta-Team2,Org-Delta,2026-03-29,12,5.0,Debugging
AI_USR130,Org-Delta-Team2,Org-Delta,2026-03-30,9,6.1,Documentation
AI_USR130,Org-Delta-Team2,Org-Delta,2026-03-31,7,6.4,Documentation
AI_USR131,Org-Delta-Team1,Org-Delta,2026-01-01,3,6.8,Data Query
AI_USR131,Org-Delta-Team1,Org-Delta,2026-01-02,5,7.5,Data Query
AI_USR131,Org-Delta-Team1,Org-Delta,2026-01-03,20,7.8,Debugging
AI_USR131,Org-Delta-Team1,Org-Delta,2026-01-05,14,6.6,Planning
AI_USR131,Org-Delta-Team1,Org-Delta,2026-01-06,9,6.6,Data Query
AI_USR131,Org-Delta-Team1,Org-Delta,2026-01-07,14,7.7,Code Generation
AI_USR131,Org-Delta-Team1,Org-Delta,2026-01-08,12,7.9,Debugging
AI_USR131,Org-Delta-Team1,Org-Delta,2026-01-09,1,6.6,Data Query
AI_USR131,Org-Delta-Team1,Org-Delta,2026-01-10,13,8.4,Planning
AI_USR131,Org-Delta-Team1,Org-Delta,2026-01-14,13,7.0,Debugging
AI_USR131,Org-Delta-Team1,Org-Delta,2026-01-16,19,8.5,Summarization
AI_USR131,Org-Delta-Team1,Org-Delta,2026-01-17,19,7.3,Documentation
AI_USR131,Org-Delta-Team1,Org-Delta,2026-01-18,3,7.4,Documentation
AI_USR131,Org-Delta-Team1,Org-Delta,2026-01-20,16,8.3,Debugging
AI_USR131,Org-Delta-Team1,Org-Delta,2026-01-21,9,8.5,Code Generation
AI_USR131,Org-Delta-Team1,Org-Delta,2026-01-26,16,7.0,Code Generation
AI_USR131,Org-Delta-Team1,Org-Delta,2026-01-27,14,7.1,Debugging
AI_USR131,Org-Delta-Team1,Org-Delta,2026-01-28,20,8.5,Documentation
AI_USR131,Org-Delta-Team1,Org-Delta,2026-01-31,2,8.1,Planning
AI_USR131,Org-Delta-Team1,Org-Delta,2026-02-02,15,6.9,Data Query
AI_USR131,Org-Delta-Team1,Org-Delta,2026-02-03,1,7.3,Data Query
AI_USR131,Org-Delta-Team1,Org-Delta,2026-02-05,9,7.0,Debugging
AI_USR131,Org-Delta-Team1,Org-Delta,2026-02-06,9,7.4,Documentation
AI_USR131,Org-Delta-Team1,Org-Delta,2026-02-07,8,7.5,Debugging
AI_USR131,Org-Delta-Team1,Org-Delta,2026-02-09,19,8.0,Code Generation
AI_USR131,Org-Delta-Team1,Org-Delta,2026-02-11,2,8.2,Code Generation
AI_USR131,Org-Delta-Team1,Org-Delta,2026-02-12,5,8.3,Summarization
AI_USR131,Org-Delta-Team1,Org-Delta,2026-02-13,15,6.9,Documentation
AI_USR131,Org-Delta-Team1,Org-Delta,2026-02-16,18,8.5,Documentation
AI_USR131,Org-Delta-Team1,Org-Delta,2026-02-17,2,7.5,Planning
AI_USR131,Org-Delta-Team1,Org-Delta,2026-02-18,12,7.0,Documentation
AI_USR131,Org-Delta-Team1,Org-Delta,2026-02-19,8,8.8,Debugging
AI_USR131,Org-Delta-Team1,Org-Delta,2026-02-20,15,8.4,Data Query
AI_USR131,Org-Delta-Team1,Org-Delta,2026-02-21,2,7.1,Data Query
AI_USR131,Org-Delta-Team1,Org-Delta,2026-02-24,8,7.2,Summarization
AI_USR131,Org-Delta-Team1,Org-Delta,2026-02-25,10,8.6,Debugging
AI_USR131,Org-Delta-Team1,Org-Delta,2026-02-28,13,8.6,Code Generation
