user_id,team,org_unit,event_date,session_count,actions_taken,first_login_date
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-01-21,3,21,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-01-22,4,3,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-01-23,7,18,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-01-24,3,17,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-01-26,4,23,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-01-27,7,39,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-01-28,2,12,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-01-31,4,33,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-02-01,1,34,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-02-02,4,22,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-02-04,5,25,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-02-05,5,38,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-02-07,7,17,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-02-08,8,28,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-02-10,2,28,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-02-11,3,8,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-02-13,4,37,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-02-15,6,23,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-02-16,7,33,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-02-21,5,8,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-02-22,4,14,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-02-23,3,35,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-02-24,7,1,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-02-25,4,33,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-02-26,1,2,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-02-27,6,31,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-02-28,1,7,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-03-03,5,23,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-03-05,2,24,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-03-06,7,6,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-03-07,2,13,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-03-11,6,22,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-03-12,2,38,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-03-13,7,35,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-03-14,7,32,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-03-15,1,35,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-03-16,5,40,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-03-18,4,11,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-03-26,2,39,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-03-27,3,38,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-03-28,3,5,2025-10-24
USR0234,Org-Epsilon-Team2,Org-Epsilon,2026-03-30,6,11,2025-10-24
USR0235,Org-Alpha-Team4,Org-Alpha,2025-10-03,1,14,2025-10-02
USR0235,Org-Alpha-Team4,Org-Alpha,2025-10-04,2,31,2025-10-02
USR0235,Org-Alpha-Team4,Org-Alpha,2025-10-05,6,25,2025-10-02
USR0235,Org-Alpha-Team4,Org-Alpha,2025-10-06,8,17,2025-10-02
USR0235,Org-Alpha-Team4,Org-Alpha,2025-10-07,7,26,2025-10-02
USR0235,Org-Alpha-Team4,Org-Alpha,2025-10-08,3,27,2025-10-02
USR0237,Org-Beta-Team4,Org-Beta,2025-10-13,2,28,2025-10-13
USR0237,Org-Beta-Team4,Org-Beta,2025-10-14,2,11,2025-10-13
USR0237,Org-Beta-Team4,Org-Beta,2025-10-15,7,4,2025-10-13
USR0237,Org-Beta-Team4,Org-Beta,2025-10-17,2,8,2025-10-13
USR0237,Org-Beta-Team4,Org-Beta,2025-10-19,4,40,2025-10-13
USR0238,Org-Alpha-Team2,Org-Alpha,2025-10-30,6,38,2025-10-30
USR0239,Org-Epsilon-Team2,Org-Epsilon,2025-10-18,7,10,2025-10-17
USR0239,Org-Epsilon-Team2,Org-Epsilon,2025-10-19,5,22,2025-10-17
USR0239,Org-Epsilon-Team2,Org-Epsilon,2025-10-21,2,2,2025-10-17
USR0240,Org-Beta-Team4,Org-Beta,2025-10-23,7,36,2025-10-23
USR0240,Org-Beta-Team4,Org-Beta,2025-10-24,5,23,2025-10-23
USR0241,Org-Gamma-Team2,Org-Gamma,2025-10-01,1,14,2025-10-01
USR0243,Org-Beta-Team1,Org-Beta,2025-10-14,2,17,2025-10-09
USR0243,Org-Beta-Team1,Org-Beta,2025-10-15,4,18,2025-10-09
USR0243,Org-Beta-Team1,Org-Beta,2025-10-16,6,17,2025-10-09
USR0244,Org-Gamma-Team1,Org-Gamma,2025-10-09,7,1,2025-10-09
USR0244,Org-Gamma-Team1,Org-Gamma,2025-10-10,6,33,2025-10-09
USR0244,Org-Gamma-Team1,Org-Gamma,2025-10-11,3,30,2025-10-09
USR0244,Org-Gamma-Team1,Org-Gamma,2025-10-12,7,28,2025-10-09
USR0245,Org-Beta-Team1,Org-Beta,2025-10-21,6,37,2025-10-20
USR0245,Org-Beta-Team1,Org-Beta,2025-10-23,3,39,2025-10-20
USR0245,Org-Beta-Team1,Org-Beta,2025-10-25,3,40,2025-10-20
USR0246,Org-Gamma-Team1,Org-Gamma,2025-10-12,7,12,2025-10-10
USR0246,Org-Gamma-Team1,Org-Gamma,2025-10-13,4,35,2025-10-10
USR0246,Org-Gamma-Team1,Org-Gamma,2025-10-14,7,25,2025-10-10
USR0247,Org-Alpha-Team2,Org-Alpha,2025-10-21,2,26,2025-10-20
USR0247,Org-Alpha-Team2,Org-Alpha,2025-10-24,7,8,2025-10-20
USR0247,Org-Alpha-Team2,Org-Alpha,2025-10-25,5,25,2025-10-20
USR0248,Org-Beta-Team4,Org-Beta,2025-10-30,7,9,2025-10-29
USR0248,Org-Beta-Team4,Org-Beta,2025-11-01,7,6,2025-10-29
USR0248,Org-Beta-Team4,Org-Beta,2025-11-02,7,25,2025-10-29
USR0248,Org-Beta-Team4,Org-Beta,2025-11-03,7,28,2025-10-29
USR0249,Org-Beta-Team3,Org-Beta,2025-10-01,3,18,2025-10-01
USR0249,Org-Beta-Team3,Org-Beta,2025-10-03,7,31,2025-10-01
USR0250,Org-Epsilon-Team2,Org-Epsilon,2025-10-04,8,32,2025-10-04
USR0250,Org-Epsilon-Team2,Org-Epsilon,2025-10-06,3,5,2025-10-04
USR0251,Org-Alpha-Team4,Org-Alpha,2025-10-16,3,21,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-10-17,3,13,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-10-18,6,25,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-10-20,6,34,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-10-22,7,5,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-10-23,2,24,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-10-25,3,1,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-10-29,2,13,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-10-31,6,27,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-11-01,4,19,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-11-03,3,8,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-11-04,2,10,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-11-06,5,15,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-11-09,2,18,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-11-12,8,33,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-11-13,4,30,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-11-15,3,20,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-11-16,3,7,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-11-18,3,15,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-11-19,8,40,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-11-23,2,1,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-11-26,3,20,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-11-27,7,23,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-11-29,7,14,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-12-01,8,29,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-12-06,5,33,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-12-07,3,13,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-12-11,5,19,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-12-13,6,13,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-12-14,2,30,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-12-18,6,3,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-12-20,6,15,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-12-21,3,33,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-12-23,5,29,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-12-24,7,25,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-12-27,8,20,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-12-28,8,6,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-12-30,8,21,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2025-12-31,4,25,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-01-01,4,7,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-01-02,3,26,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-01-03,1,31,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-01-07,5,15,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-01-08,2,1,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-01-10,5,23,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-01-11,7,20,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-01-12,8,20,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-01-13,4,14,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-01-14,8,7,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-01-17,4,16,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-01-21,7,40,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-01-22,2,2,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-01-26,5,20,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-01-27,8,24,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-01-29,6,36,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-02-02,2,31,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-02-03,1,9,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-02-04,3,32,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-02-06,7,15,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-02-07,8,19,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-02-08,1,14,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-02-09,3,11,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-02-10,6,17,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-02-11,8,1,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-02-12,4,8,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-02-17,7,36,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-02-18,8,31,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-02-20,1,30,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-02-21,7,25,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-02-22,6,26,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-02-23,8,25,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-02-25,3,8,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-02-27,3,8,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-02-28,4,33,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-03-01,3,31,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-03-02,5,29,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-03-03,5,14,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-03-04,4,1,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-03-07,7,37,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-03-08,1,26,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-03-09,7,3,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-03-11,4,7,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-03-12,5,17,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-03-13,6,34,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-03-15,2,8,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-03-20,3,17,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-03-21,1,25,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-03-23,2,31,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-03-25,4,25,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-03-26,2,6,2025-10-16
USR0251,Org-Alpha-Team4,Org-Alpha,2026-03-29,6,36,2025-10-16
USR0252,Org-Alpha-Team1,Org-Alpha,2025-10-19,4,32,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-10-20,4,7,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-10-21,7,13,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-10-23,8,12,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-10-24,8,28,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-10-25,8,32,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-10-26,4,24,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-10-28,4,20,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-10-29,5,39,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-10-30,6,15,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-11-02,5,12,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-11-03,8,9,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-11-04,1,32,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-11-06,1,3,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-11-07,2,15,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-11-09,1,20,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-11-10,4,27,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-11-12,3,5,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-11-13,1,6,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-11-14,7,7,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-11-16,5,30,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-11-18,2,22,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-11-20,1,25,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-11-21,7,30,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-11-23,3,3,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-11-24,7,8,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-11-25,3,13,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-11-26,7,20,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-11-27,3,4,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-11-28,7,37,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-11-29,3,18,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-12-02,6,24,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-12-04,4,11,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-12-06,1,8,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-12-07,6,20,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-12-09,8,32,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-12-10,3,27,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-12-11,7,33,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-12-12,7,5,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-12-13,6,39,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-12-14,6,33,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-12-15,8,38,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-12-16,4,13,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-12-18,5,32,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-12-19,7,13,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-12-20,7,32,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-12-24,7,17,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2025-12-26,7,25,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-01-01,4,18,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-01-07,1,24,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-01-08,8,11,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-01-10,5,34,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-01-12,4,40,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-01-13,1,16,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-01-14,6,18,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-01-15,1,31,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-01-16,6,15,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-01-17,4,35,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-01-18,7,38,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-01-19,2,16,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-01-20,7,20,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-01-22,5,2,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-01-23,8,14,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-01-24,5,6,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-01-25,7,14,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-01-26,5,2,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-01-27,1,10,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-01-28,4,35,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-01-29,7,14,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-01-30,5,26,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-01-31,7,18,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-02-04,7,3,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-02-05,3,32,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-02-06,8,17,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-02-07,3,4,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-02-10,2,4,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-02-12,8,28,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-02-13,2,39,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-02-14,7,20,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-02-16,8,31,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-02-17,8,13,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-02-18,4,2,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-02-19,5,17,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-02-20,6,29,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-02-22,8,34,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-02-23,6,2,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-03-01,3,30,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-03-02,7,34,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-03-03,7,31,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-03-04,2,35,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-03-06,3,39,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-03-07,7,7,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-03-09,3,13,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-03-10,5,24,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-03-11,5,7,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-03-15,7,33,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-03-16,6,33,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-03-18,2,3,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-03-22,1,28,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-03-23,8,3,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-03-25,5,29,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-03-26,5,33,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-03-29,6,30,2025-10-19
USR0252,Org-Alpha-Team1,Org-Alpha,2026-03-30,6,19,2025-10-19
USR0253,Org-Gamma-Team4,Org-Gamma,2025-10-03,1,40,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-10-04,2,29,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-10-05,4,25,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-10-07,2,28,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-10-08,6,40,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-10-09,5,17,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-10-12,6,38,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-10-13,4,12,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-10-15,6,28,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-10-16,6,10,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-10-17,1,8,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-10-19,1,9,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-10-21,7,25,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-10-22,1,39,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-10-24,4,23,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-10-26,5,1,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-10-28,2,23,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-10-29,1,12,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-10-31,3,2,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-11-01,6,14,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-11-02,6,1,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-11-03,3,13,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-11-04,3,3,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-11-07,3,4,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-11-08,2,3,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-11-09,1,23,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-11-10,5,29,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-11-11,6,29,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-11-13,8,14,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-11-14,3,18,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-11-16,6,16,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-11-17,2,24,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-11-19,8,10,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-11-21,3,28,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-11-24,2,33,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-11-25,6,24,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-12-01,6,38,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-12-02,1,33,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-12-03,7,40,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-12-04,5,17,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-12-06,2,22,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-12-07,5,33,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-12-08,2,21,2025-10-01
USR0253,Org-Gamma-Team4,Org-Gamma,2025-12-10,3,17,2025-10-01
