user_id,role,table_name,table_owner,last_accessed_date,query_count_30d
USR039,ADMIN,DB_OPE.SCHEMA_2.TBL_789,,2026-04-06,172
USR039,ADMIN,DB_OPE.SCHEMA_5.TBL_305,,2026-04-03,117
USR039,ADMIN,DB_FIN.SCHEMA_4.TBL_367,Operations,2026-03-30,109
USR039,ADMIN,DB_DES.SCHEMA_4.TBL_314,Marketing,2026-03-20,40
USR039,ADMIN,DB_MAR.SCHEMA_1.TBL_405,,2026-04-02,117
USR039,ADMIN,DB_DES.SCHEMA_4.TBL_126,Engineering,2026-04-08,116
USR039,ADMIN,DB_ENG.SCHEMA_5.TBL_772,Operations,2026-04-03,8
USR039,ADMIN,DB_FIN.SCHEMA_5.TBL_756,People,2026-03-30,118
USR039,ADMIN,DB_ENG.SCHEMA_1.TBL_609,,2026-03-27,200
USR039,ADMIN,DB_LEG.SCHEMA_4.TBL_543,Engineering,2026-03-22,38
USR039,ADMIN,DB_DES.SCHEMA_1.TBL_795,Design,2026-03-22,62
USR039,ADMIN,DB_FIN.SCHEMA_1.TBL_234,Engineering,2026-04-06,196
USR039,ADMIN,DB_OPE.SCHEMA_5.TBL_279,Operations,2026-03-29,158
USR039,ADMIN,DB_IT.SCHEMA_3.TBL_271,,2026-03-13,48
USR039,ADMIN,DB_MAR.SCHEMA_4.TBL_287,Finance,2026-04-09,134
USR040,VIEWER,DB_LEG.SCHEMA_4.TBL_543,Engineering,2026-04-01,164
USR040,VIEWER,DB_ENG.SCHEMA_5.TBL_772,Operations,2026-03-21,178
USR040,VIEWER,DB_FIN.SCHEMA_1.TBL_234,Engineering,2026-03-14,149
USR040,VIEWER,DB_PEO.SCHEMA_4.TBL_226,Design,2026-03-22,64
USR040,VIEWER,DB_DES.SCHEMA_4.TBL_314,Marketing,2026-03-19,43
USR040,VIEWER,DB_MAR.SCHEMA_2.TBL_657,People,2026-04-01,57
USR040,VIEWER,DB_IT.SCHEMA_4.TBL_884,,2026-03-17,66
USR040,VIEWER,DB_IT.SCHEMA_3.TBL_689,Marketing,2026-03-19,10
USR040,VIEWER,DB_LEG.SCHEMA_2.TBL_274,,2026-03-16,95
USR040,VIEWER,DB_IT.SCHEMA_5.TBL_474,Finance,2026-04-02,142
USR040,VIEWER,DB_OPE.SCHEMA_5.TBL_371,Finance,2026-03-31,129
USR041,ANALYST,DB_SAL.SCHEMA_4.TBL_433,,2026-04-08,133
USR041,ANALYST,DB_ENG.SCHEMA_5.TBL_772,Operations,2026-04-01,115
USR041,ANALYST,DB_ENG.SCHEMA_1.TBL_930,Marketing,2026-03-19,137
USR041,ANALYST,DB_OPE.SCHEMA_2.TBL_789,,2026-03-21,62
USR041,ANALYST,DB_DES.SCHEMA_3.TBL_681,Design,2026-03-13,86
USR041,ANALYST,DB_PRO.SCHEMA_4.TBL_713,People,2026-03-30,161
USR041,ANALYST,DB_PEO.SCHEMA_3.TBL_524,,2026-04-05,191
USR041,ANALYST,DB_IT.SCHEMA_4.TBL_884,,2026-03-30,110
USR041,ANALYST,DB_PEO.SCHEMA_5.TBL_796,Operations,2026-03-20,172
USR041,ANALYST,DB_MAR.SCHEMA_1.TBL_405,,2026-04-06,101
USR041,ANALYST,DB_IT.SCHEMA_3.TBL_689,Marketing,2026-04-02,2
USR041,ANALYST,DB_DES.SCHEMA_5.TBL_368,Operations,2026-03-28,190
USR042,DATA_STEWARD,DB_IT.SCHEMA_4.TBL_555,Marketing,2026-03-18,94
USR042,DATA_STEWARD,DB_PEO.SCHEMA_5.TBL_278,Product,2026-03-17,33
USR042,DATA_STEWARD,DB_SAL.SCHEMA_4.TBL_433,,2026-03-19,120
USR042,DATA_STEWARD,DB_LEG.SCHEMA_2.TBL_274,,2026-03-27,20
USR042,DATA_STEWARD,DB_OPE.SCHEMA_2.TBL_872,Marketing,2026-04-05,183
USR042,DATA_STEWARD,DB_DES.SCHEMA_4.TBL_314,Marketing,2026-03-14,2
USR042,DATA_STEWARD,DB_IT.SCHEMA_3.TBL_271,,2026-04-07,169
USR042,DATA_STEWARD,DB_DES.SCHEMA_5.TBL_368,Operations,2026-04-09,30
USR042,DATA_STEWARD,DB_LEG.SCHEMA_5.TBL_126,,2026-04-05,109
USR042,DATA_STEWARD,DB_OPE.SCHEMA_5.TBL_279,Operations,2026-03-15,29
USR042,DATA_STEWARD,DB_PRO.SCHEMA_1.TBL_737,Engineering,2026-03-30,133
USR042,DATA_STEWARD,DB_PEO.SCHEMA_4.TBL_226,Design,2026-03-29,122
USR042,DATA_STEWARD,DB_MAR.SCHEMA_1.TBL_405,,2026-03-19,199
USR042,DATA_STEWARD,DB_MAR.SCHEMA_4.TBL_933,Finance,2026-03-20,107
USR042,DATA_STEWARD,DB_OPE.SCHEMA_5.TBL_371,Finance,2026-03-29,196
USR043,HR_READER,DB_PEO.SCHEMA_5.TBL_843,Finance,2026-04-01,172
USR043,HR_READER,DB_MAR.SCHEMA_4.TBL_463,,2026-03-13,99
USR043,HR_READER,DB_PRO.SCHEMA_1.TBL_737,Engineering,2026-03-20,157
USR043,HR_READER,DB_IT.SCHEMA_3.TBL_271,,2026-03-14,182
USR043,HR_READER,DB_DES.SCHEMA_4.TBL_126,Engineering,2026-03-30,4
USR043,HR_READER,DB_DES.SCHEMA_3.TBL_681,Design,2026-03-26,12
USR043,HR_READER,DB_SAL.SCHEMA_1.TBL_584,,2026-03-31,69
USR044,DATA_STEWARD,DB_LEG.SCHEMA_2.TBL_795,Product,2026-03-23,182
USR044,DATA_STEWARD,DB_SAL.SCHEMA_4.TBL_433,,2026-04-09,166
USR044,DATA_STEWARD,DB_PEO.SCHEMA_4.TBL_226,Design,2026-04-05,75
USR044,DATA_STEWARD,DB_PRO.SCHEMA_4.TBL_713,People,2026-04-06,124
USR044,DATA_STEWARD,DB_IT.SCHEMA_3.TBL_271,,2026-04-09,50
USR044,DATA_STEWARD,DB_SAL.SCHEMA_4.TBL_507,Finance,2026-04-02,148
USR044,DATA_STEWARD,DB_LEG.SCHEMA_3.TBL_401,Operations,2026-03-11,197
USR044,DATA_STEWARD,DB_PRO.SCHEMA_5.TBL_828,,2026-03-27,122
USR044,DATA_STEWARD,DB_FIN.SCHEMA_4.TBL_367,Operations,2026-03-22,49
USR044,DATA_STEWARD,DB_LEG.SCHEMA_5.TBL_126,,2026-03-21,136
USR044,DATA_STEWARD,DB_ENG.SCHEMA_4.TBL_711,Finance,2026-03-31,144
USR044,DATA_STEWARD,DB_DES.SCHEMA_4.TBL_314,Marketing,2026-03-28,52
USR044,DATA_STEWARD,DB_MAR.SCHEMA_4.TBL_933,Finance,2026-03-16,185
USR044,DATA_STEWARD,DB_ENG.SCHEMA_5.TBL_772,Operations,2026-03-19,53
USR044,DATA_STEWARD,DB_ENG.SCHEMA_1.TBL_930,Marketing,2026-03-21,170
USR044,DATA_STEWARD,DB_DES.SCHEMA_5.TBL_368,Operations,2026-03-30,185
USR044,DATA_STEWARD,DB_OPE.SCHEMA_5.TBL_305,,2026-04-06,92
USR044,DATA_STEWARD,DB_DES.SCHEMA_4.TBL_126,Engineering,2026-04-09,29
USR044,DATA_STEWARD,DB_IT.SCHEMA_4.TBL_555,Marketing,2026-03-18,48
USR044,DATA_STEWARD,DB_PEO.SCHEMA_5.TBL_843,Finance,2026-03-18,17
USR044,DATA_STEWARD,DB_FIN.SCHEMA_1.TBL_524,People,2026-04-08,183
USR044,DATA_STEWARD,DB_OPE.SCHEMA_2.TBL_789,,2026-04-09,104
USR044,DATA_STEWARD,DB_PEO.SCHEMA_5.TBL_278,Product,2026-04-03,152
USR044,DATA_STEWARD,DB_FIN.SCHEMA_5.TBL_756,People,2026-03-22,68
USR044,DATA_STEWARD,DB_FIN.SCHEMA_1.TBL_234,Engineering,2026-03-17,34
USR044,DATA_STEWARD,DB_ENG.SCHEMA_4.TBL_972,Operations,2026-03-18,46
USR044,DATA_STEWARD,DB_LEG.SCHEMA_4.TBL_543,Engineering,2026-03-19,106
USR044,DATA_STEWARD,DB_PEO.SCHEMA_5.TBL_796,Operations,2026-03-29,56
USR044,DATA_STEWARD,DB_PRO.SCHEMA_1.TBL_566,,2026-03-22,91
USR045,FINANCE_READER,DB_MAR.SCHEMA_4.TBL_463,,2026-03-27,49
USR045,FINANCE_READER,DB_PRO.SCHEMA_1.TBL_566,,2026-04-01,127
USR045,FINANCE_READER,DB_OPE.SCHEMA_2.TBL_872,Marketing,2026-04-05,121
USR045,FINANCE_READER,DB_PRO.SCHEMA_1.TBL_737,Engineering,2026-03-26,40
USR046,ANALYST,DB_ENG.SCHEMA_4.TBL_972,Operations,2026-03-27,66
USR046,ANALYST,DB_LEG.SCHEMA_4.TBL_543,Engineering,2026-03-11,52
USR046,ANALYST,DB_FIN.SCHEMA_1.TBL_234,Engineering,2026-04-10,68
USR046,ANALYST,DB_PRO.SCHEMA_5.TBL_828,,2026-03-26,110
USR046,ANALYST,DB_OPE.SCHEMA_2.TBL_872,Marketing,2026-04-09,153
USR046,ANALYST,DB_PEO.SCHEMA_4.TBL_226,Design,2026-03-23,76
USR046,ANALYST,DB_OPE.SCHEMA_5.TBL_279,Operations,2026-04-03,94
USR046,ANALYST,DB_IT.SCHEMA_4.TBL_555,Marketing,2026-04-02,68
USR046,ANALYST,DB_PRO.SCHEMA_1.TBL_737,Engineering,2026-04-09,78
USR046,ANALYST,DB_LEG.SCHEMA_2.TBL_795,Product,2026-03-11,106
USR046,ANALYST,DB_PEO.SCHEMA_3.TBL_524,,2026-03-23,132
USR046,ANALYST,DB_MAR.SCHEMA_2.TBL_657,People,2026-04-10,152
USR046,ANALYST,DB_IT.SCHEMA_3.TBL_271,,2026-03-29,186
USR046,ANALYST,DB_SAL.SCHEMA_4.TBL_507,Finance,2026-03-20,38
USR046,ANALYST,DB_MAR.SCHEMA_4.TBL_933,Finance,2026-03-21,55
USR046,ANALYST,DB_SAL.SCHEMA_1.TBL_813,,2026-03-16,131
USR046,ANALYST,DB_MAR.SCHEMA_4.TBL_463,,2026-03-17,101
USR046,ANALYST,DB_LEG.SCHEMA_3.TBL_401,Operations,2026-03-29,59
USR046,ANALYST,DB_SAL.SCHEMA_1.TBL_584,,2026-03-11,160
USR046,ANALYST,DB_FIN.SCHEMA_4.TBL_367,Operations,2026-04-10,141
USR046,ANALYST,DB_SAL.SCHEMA_3.TBL_675,Operations,2026-03-11,18
USR046,ANALYST,DB_PEO.SCHEMA_5.TBL_796,Operations,2026-03-14,165
USR046,ANALYST,DB_MAR.SCHEMA_4.TBL_287,Finance,2026-04-01,138
USR046,ANALYST,DB_DES.SCHEMA_1.TBL_795,Design,2026-03-26,44
USR046,ANALYST,DB_PEO.SCHEMA_5.TBL_843,Finance,2026-03-14,166
USR047,VIEWER,DB_PRO.SCHEMA_5.TBL_828,,2026-04-02,7
USR047,VIEWER,DB_OPE.SCHEMA_5.TBL_371,Finance,2026-04-05,90
USR047,VIEWER,DB_DES.SCHEMA_3.TBL_681,Design,2026-04-10,109
USR047,VIEWER,DB_FIN.SCHEMA_1.TBL_275,Product,2026-03-31,165
USR047,VIEWER,DB_ENG.SCHEMA_4.TBL_711,Finance,2026-03-21,114
USR047,VIEWER,DB_FIN.SCHEMA_1.TBL_524,People,2026-04-08,42
USR047,VIEWER,DB_ENG.SCHEMA_1.TBL_609,,2026-04-01,51
USR048,DATA_STEWARD,DB_MAR.SCHEMA_4.TBL_933,Finance,2026-04-05,92
USR048,DATA_STEWARD,DB_IT.SCHEMA_5.TBL_474,Finance,2026-04-03,19
USR048,DATA_STEWARD,DB_PEO.SCHEMA_4.TBL_226,Design,2026-03-27,79
USR048,DATA_STEWARD,DB_MAR.SCHEMA_4.TBL_463,,2026-03-12,75
USR048,DATA_STEWARD,DB_ENG.SCHEMA_4.TBL_972,Operations,2026-03-31,126
USR048,DATA_STEWARD,DB_ENG.SCHEMA_5.TBL_772,Operations,2026-04-09,124
USR048,DATA_STEWARD,DB_OPE.SCHEMA_5.TBL_371,Finance,2026-03-18,90
USR048,DATA_STEWARD,DB_DES.SCHEMA_4.TBL_126,Engineering,2026-03-12,60
USR048,DATA_STEWARD,DB_IT.SCHEMA_3.TBL_271,,2026-04-05,30
USR048,DATA_STEWARD,DB_PRO.SCHEMA_1.TBL_291,Engineering,2026-03-27,200
USR048,DATA_STEWARD,DB_PEO.SCHEMA_5.TBL_796,Operations,2026-03-27,77
USR048,DATA_STEWARD,DB_LEG.SCHEMA_5.TBL_126,,2026-03-29,117
USR048,DATA_STEWARD,DB_DES.SCHEMA_1.TBL_795,Design,2026-04-06,75
USR048,DATA_STEWARD,DB_LEG.SCHEMA_2.TBL_795,Product,2026-03-13,99
USR048,DATA_STEWARD,DB_DES.SCHEMA_4.TBL_314,Marketing,2026-03-18,46
USR048,DATA_STEWARD,DB_DES.SCHEMA_3.TBL_681,Design,2026-03-16,134
USR048,DATA_STEWARD,DB_SAL.SCHEMA_4.TBL_433,,2026-03-21,90
USR048,DATA_STEWARD,DB_ENG.SCHEMA_1.TBL_609,,2026-03-24,57
USR049,DATA_STEWARD,DB_FIN.SCHEMA_1.TBL_234,Engineering,2026-03-30,4
USR049,DATA_STEWARD,DB_MAR.SCHEMA_4.TBL_933,Finance,2026-03-22,164
USR049,DATA_STEWARD,DB_MAR.SCHEMA_4.TBL_463,,2026-03-27,22
USR049,DATA_STEWARD,DB_IT.SCHEMA_5.TBL_474,Finance,2026-03-19,117
USR049,DATA_STEWARD,DB_ENG.SCHEMA_1.TBL_930,Marketing,2026-04-07,160
USR049,DATA_STEWARD,DB_FIN.SCHEMA_4.TBL_367,Operations,2026-03-29,107
USR049,DATA_STEWARD,DB_DES.SCHEMA_4.TBL_126,Engineering,2026-04-01,13
USR049,DATA_STEWARD,DB_SAL.SCHEMA_4.TBL_433,,2026-04-02,85
USR049,DATA_STEWARD,DB_PEO.SCHEMA_3.TBL_524,,2026-03-23,35
USR049,DATA_STEWARD,DB_PEO.SCHEMA_5.TBL_843,Finance,2026-03-18,55
USR049,DATA_STEWARD,DB_OPE.SCHEMA_2.TBL_872,Marketing,2026-03-12,151
USR049,DATA_STEWARD,DB_PRO.SCHEMA_5.TBL_828,,2026-03-19,117
USR049,DATA_STEWARD,DB_PEO.SCHEMA_5.TBL_278,Product,2026-03-29,189
USR049,DATA_STEWARD,DB_PEO.SCHEMA_5.TBL_796,Operations,2026-04-09,181
USR049,DATA_STEWARD,DB_PEO.SCHEMA_4.TBL_226,Design,2026-04-10,115
USR049,DATA_STEWARD,DB_IT.SCHEMA_3.TBL_271,,2026-03-23,131
USR049,DATA_STEWARD,DB_ENG.SCHEMA_5.TBL_772,Operations,2026-03-27,86
USR049,DATA_STEWARD,DB_LEG.SCHEMA_5.TBL_126,,2026-04-03,68
USR049,DATA_STEWARD,DB_ENG.SCHEMA_4.TBL_711,Finance,2026-03-17,66
USR049,DATA_STEWARD,DB_DES.SCHEMA_5.TBL_368,Operations,2026-04-05,164
USR049,DATA_STEWARD,DB_SAL.SCHEMA_1.TBL_584,,2026-03-23,70
USR049,DATA_STEWARD,DB_FIN.SCHEMA_1.TBL_524,People,2026-03-21,129
USR049,DATA_STEWARD,DB_ENG.SCHEMA_1.TBL_609,,2026-03-15,156
USR049,DATA_STEWARD,DB_DES.SCHEMA_4.TBL_314,Marketing,2026-03-21,66
USR049,DATA_STEWARD,DB_OPE.SCHEMA_2.TBL_789,,2026-03-23,52
USR049,DATA_STEWARD,DB_IT.SCHEMA_4.TBL_555,Marketing,2026-04-10,122
USR049,DATA_STEWARD,DB_DES.SCHEMA_1.TBL_795,Design,2026-03-17,63
USR050,HR_READER,DB_ENG.SCHEMA_1.TBL_930,Marketing,2026-03-23,170
USR050,HR_READER,DB_ENG.SCHEMA_1.TBL_609,,2026-03-23,38
USR050,HR_READER,DB_FIN.SCHEMA_1.TBL_234,Engineering,2026-03-18,72
USR050,HR_READER,DB_DES.SCHEMA_3.TBL_681,Design,2026-03-31,45
USR050,HR_READER,DB_DES.SCHEMA_4.TBL_126,Engineering,2026-03-22,63
USR050,HR_READER,DB_LEG.SCHEMA_2.TBL_795,Product,2026-04-03,165
USR050,HR_READER,DB_MAR.SCHEMA_2.TBL_657,People,2026-04-06,11
USR050,HR_READER,DB_PEO.SCHEMA_5.TBL_796,Operations,2026-03-14,32
USR051,HR_READER,DB_OPE.SCHEMA_2.TBL_789,,2026-03-23,89
USR051,HR_READER,DB_IT.SCHEMA_4.TBL_884,,2026-03-24,106
USR051,HR_READER,DB_PEO.SCHEMA_5.TBL_843,Finance,2026-03-31,60
USR051,HR_READER,DB_PRO.SCHEMA_1.TBL_291,Engineering,2026-03-25,11
USR051,HR_READER,DB_LEG.SCHEMA_3.TBL_401,Operations,2026-03-26,9
USR051,HR_READER,DB_ENG.SCHEMA_1.TBL_930,Marketing,2026-03-31,66
USR051,HR_READER,DB_IT.SCHEMA_3.TBL_271,,2026-04-04,176
USR051,HR_READER,DB_PEO.SCHEMA_5.TBL_796,Operations,2026-03-18,163
USR051,HR_READER,DB_DES.SCHEMA_5.TBL_368,Operations,2026-04-01,121
USR051,HR_READER,DB_PEO.SCHEMA_5.TBL_278,Product,2026-03-17,195
USR051,HR_READER,DB_DES.SCHEMA_3.TBL_681,Design,2026-04-09,116
USR051,HR_READER,DB_SAL.SCHEMA_1.TBL_584,,2026-04-02,94
USR051,HR_READER,DB_DES.SCHEMA_1.TBL_795,Design,2026-03-13,65
USR051,HR_READER,DB_ENG.SCHEMA_4.TBL_972,Operations,2026-03-18,95
USR051,HR_READER,DB_OPE.SCHEMA_2.TBL_872,Marketing,2026-04-10,61
USR051,HR_READER,DB_OPE.SCHEMA_5.TBL_279,Operations,2026-04-07,82
USR051,HR_READER,DB_IT.SCHEMA_5.TBL_474,Finance,2026-03-22,189
USR051,HR_READER,DB_PRO.SCHEMA_1.TBL_737,Engineering,2026-03-19,109
USR051,HR_READER,DB_DES.SCHEMA_4.TBL_314,Marketing,2026-04-03,42
USR051,HR_READER,DB_PRO.SCHEMA_5.TBL_828,,2026-03-15,39
USR051,HR_READER,DB_PEO.SCHEMA_3.TBL_524,,2026-04-01,137
USR052,DATA_STEWARD,DB_DES.SCHEMA_4.TBL_314,Marketing,2026-03-12,14
USR052,DATA_STEWARD,DB_LEG.SCHEMA_4.TBL_543,Engineering,2026-03-20,130
USR052,DATA_STEWARD,DB_MAR.SCHEMA_2.TBL_657,People,2026-03-30,102
USR052,DATA_STEWARD,DB_MAR.SCHEMA_4.TBL_287,Finance,2026-03-21,111
USR052,DATA_STEWARD,DB_SAL.SCHEMA_4.TBL_507,Finance,2026-03-11,141
USR052,DATA_STEWARD,DB_ENG.SCHEMA_1.TBL_609,,2026-03-19,98
USR052,DATA_STEWARD,DB_ENG.SCHEMA_4.TBL_972,Operations,2026-03-29,94
USR052,DATA_STEWARD,DB_PRO.SCHEMA_1.TBL_566,,2026-03-19,171
USR052,DATA_STEWARD,DB_OPE.SCHEMA_2.TBL_872,Marketing,2026-03-19,152
USR052,DATA_STEWARD,DB_DES.SCHEMA_1.TBL_795,Design,2026-04-07,80
USR052,DATA_STEWARD,DB_PRO.SCHEMA_5.TBL_828,,2026-04-08,96
USR052,DATA_STEWARD,DB_ENG.SCHEMA_1.TBL_930,Marketing,2026-04-03,179
USR052,DATA_STEWARD,DB_IT.SCHEMA_5.TBL_474,Finance,2026-04-08,144
USR052,DATA_STEWARD,DB_PEO.SCHEMA_5.TBL_843,Finance,2026-04-06,119
USR052,DATA_STEWARD,DB_PEO.SCHEMA_3.TBL_524,,2026-04-10,118
USR052,DATA_STEWARD,DB_DES.SCHEMA_4.TBL_126,Engineering,2026-03-22,94
USR052,DATA_STEWARD,DB_PEO.SCHEMA_5.TBL_796,Operations,2026-03-24,195
USR052,DATA_STEWARD,DB_FIN.SCHEMA_1.TBL_234,Engineering,2026-03-13,41
USR052,DATA_STEWARD,DB_SAL.SCHEMA_3.TBL_675,Operations,2026-03-18,74
USR052,DATA_STEWARD,DB_LEG.SCHEMA_2.TBL_795,Product,2026-03-11,11
USR052,DATA_STEWARD,DB_IT.SCHEMA_4.TBL_555,Marketing,2026-03-13,193
USR052,DATA_STEWARD,DB_FIN.SCHEMA_4.TBL_367,Operations,2026-04-02,83
USR052,DATA_STEWARD,DB_DES.SCHEMA_5.TBL_368,Operations,2026-03-15,45
USR052,DATA_STEWARD,DB_PRO.SCHEMA_1.TBL_737,Engineering,2026-03-30,6
USR052,DATA_STEWARD,DB_MAR.SCHEMA_4.TBL_933,Finance,2026-04-08,75
USR052,DATA_STEWARD,DB_OPE.SCHEMA_5.TBL_305,,2026-03-11,161
USR052,DATA_STEWARD,DB_MAR.SCHEMA_1.TBL_405,,2026-03-13,91
USR052,DATA_STEWARD,DB_IT.SCHEMA_4.TBL_884,,2026-03-11,123
USR052,DATA_STEWARD,DB_MAR.SCHEMA_4.TBL_463,,2026-03-24,42
USR053,ANALYST,DB_DES.SCHEMA_4.TBL_314,Marketing,2026-03-20,21
USR053,ANALYST,DB_LEG.SCHEMA_2.TBL_795,Product,2026-04-01,153
USR053,ANALYST,DB_FIN.SCHEMA_1.TBL_524,People,2026-03-28,167
USR053,ANALYST,DB_ENG.SCHEMA_4.TBL_711,Finance,2026-03-22,118
USR053,ANALYST,DB_PEO.SCHEMA_5.TBL_796,Operations,2026-03-25,186
USR053,ANALYST,DB_PEO.SCHEMA_3.TBL_524,,2026-03-27,121
USR053,ANALYST,DB_DES.SCHEMA_4.TBL_126,Engineering,2026-03-17,73
USR053,ANALYST,DB_MAR.SCHEMA_2.TBL_657,People,2026-03-14,171
USR053,ANALYST,DB_PEO.SCHEMA_5.TBL_278,Product,2026-04-02,61
USR053,ANALYST,DB_FIN.SCHEMA_4.TBL_367,Operations,2026-04-10,114
USR053,ANALYST,DB_ENG.SCHEMA_1.TBL_609,,2026-03-15,53
USR053,ANALYST,DB_PRO.SCHEMA_1.TBL_291,Engineering,2026-03-12,183
USR053,ANALYST,DB_LEG.SCHEMA_4.TBL_543,Engineering,2026-04-02,116
USR053,ANALYST,DB_FIN.SCHEMA_1.TBL_234,Engineering,2026-03-18,80
USR053,ANALYST,DB_LEG.SCHEMA_2.TBL_274,,2026-03-26,25
USR053,ANALYST,DB_IT.SCHEMA_4.TBL_884,,2026-03-31,54
USR053,ANALYST,DB_OPE.SCHEMA_5.TBL_371,Finance,2026-03-23,188
USR053,ANALYST,DB_DES.SCHEMA_3.TBL_681,Design,2026-03-13,128
USR053,ANALYST,DB_IT.SCHEMA_3.TBL_689,Marketing,2026-03-25,119
USR054,DATA_STEWARD,DB_PRO.SCHEMA_5.TBL_828,,2026-03-21,136
USR054,DATA_STEWARD,DB_OPE.SCHEMA_2.TBL_872,Marketing,2026-03-21,63
USR054,DATA_STEWARD,DB_OPE.SCHEMA_5.TBL_279,Operations,2026-04-05,81
USR054,DATA_STEWARD,DB_PRO.SCHEMA_1.TBL_291,Engineering,2026-03-21,162
USR054,DATA_STEWARD,DB_SAL.SCHEMA_3.TBL_675,Operations,2026-04-03,158
USR054,DATA_STEWARD,DB_FIN.SCHEMA_5.TBL_756,People,2026-03-29,87
USR054,DATA_STEWARD,DB_IT.SCHEMA_4.TBL_555,Marketing,2026-03-14,80
USR054,DATA_STEWARD,DB_DES.SCHEMA_4.TBL_314,Marketing,2026-03-19,26
USR054,DATA_STEWARD,DB_FIN.SCHEMA_1.TBL_524,People,2026-03-20,63
USR055,DATA_STEWARD,DB_ENG.SCHEMA_4.TBL_972,Operations,2026-04-03,8
USR055,DATA_STEWARD,DB_LEG.SCHEMA_3.TBL_401,Operations,2026-03-24,67
USR055,DATA_STEWARD,DB_LEG.SCHEMA_5.TBL_126,,2026-03-31,30
USR055,DATA_STEWARD,DB_PRO.SCHEMA_1.TBL_737,Engineering,2026-04-09,76
USR055,DATA_STEWARD,DB_OPE.SCHEMA_2.TBL_872,Marketing,2026-03-20,188
USR055,DATA_STEWARD,DB_PEO.SCHEMA_5.TBL_278,Product,2026-03-15,92
USR055,DATA_STEWARD,DB_DES.SCHEMA_1.TBL_795,Design,2026-04-03,176
USR055,DATA_STEWARD,DB_DES.SCHEMA_5.TBL_368,Operations,2026-03-12,145
USR055,DATA_STEWARD,DB_ENG.SCHEMA_1.TBL_930,Marketing,2026-04-07,173
USR055,DATA_STEWARD,DB_OPE.SCHEMA_5.TBL_371,Finance,2026-03-23,148
USR055,DATA_STEWARD,DB_OPE.SCHEMA_5.TBL_279,Operations,2026-03-17,63
USR055,DATA_STEWARD,DB_IT.SCHEMA_4.TBL_555,Marketing,2026-04-04,127
USR055,DATA_STEWARD,DB_DES.SCHEMA_3.TBL_681,Design,2026-03-21,179
USR055,DATA_STEWARD,DB_MAR.SCHEMA_4.TBL_287,Finance,2026-03-26,146
USR056,ENGINEER,DB_ENG.SCHEMA_4.TBL_972,Operations,2026-03-31,46
USR056,ENGINEER,DB_PEO.SCHEMA_5.TBL_796,Operations,2026-04-09,154
USR056,ENGINEER,DB_SAL.SCHEMA_1.TBL_813,,2026-03-23,88
USR056,ENGINEER,DB_SAL.SCHEMA_1.TBL_584,,2026-03-18,123
USR056,ENGINEER,DB_ENG.SCHEMA_4.TBL_711,Finance,2026-03-12,65
USR056,ENGINEER,DB_OPE.SCHEMA_2.TBL_789,,2026-03-26,105
USR056,ENGINEER,DB_OPE.SCHEMA_5.TBL_371,Finance,2026-04-03,128
USR056,ENGINEER,DB_ENG.SCHEMA_1.TBL_930,Marketing,2026-04-08,15
USR056,ENGINEER,DB_MAR.SCHEMA_4.TBL_933,Finance,2026-03-30,141
USR056,ENGINEER,DB_FIN.SCHEMA_1.TBL_275,Product,2026-03-22,101
USR056,ENGINEER,DB_PRO.SCHEMA_5.TBL_828,,2026-03-28,60
USR056,ENGINEER,DB_SAL.SCHEMA_4.TBL_433,,2026-04-09,80
USR056,ENGINEER,DB_IT.SCHEMA_3.TBL_271,,2026-03-12,90
USR056,ENGINEER,DB_LEG.SCHEMA_3.TBL_401,Operations,2026-03-14,134
USR056,ENGINEER,DB_PRO.SCHEMA_4.TBL_713,People,2026-03-18,70
USR056,ENGINEER,DB_LEG.SCHEMA_2.TBL_795,Product,2026-03-20,7
USR056,ENGINEER,DB_DES.SCHEMA_3.TBL_681,Design,2026-03-16,117
USR056,ENGINEER,DB_IT.SCHEMA_5.TBL_474,Finance,2026-03-22,92
USR056,ENGINEER,DB_DES.SCHEMA_5.TBL_368,Operations,2026-03-19,162
USR056,ENGINEER,DB_MAR.SCHEMA_1.TBL_405,,2026-03-26,173
USR056,ENGINEER,DB_PRO.SCHEMA_1.TBL_291,Engineering,2026-03-12,31
USR056,ENGINEER,DB_PRO.SCHEMA_1.TBL_737,Engineering,2026-04-09,70
USR057,ENGINEER,DB_PRO.SCHEMA_1.TBL_291,Engineering,2026-03-24,147
USR057,ENGINEER,DB_SAL.SCHEMA_4.TBL_433,,2026-03-18,97
USR057,ENGINEER,DB_ENG.SCHEMA_4.TBL_711,Finance,2026-03-28,57
USR057,ENGINEER,DB_LEG.SCHEMA_5.TBL_126,,2026-03-20,9
USR057,ENGINEER,DB_IT.SCHEMA_4.TBL_884,,2026-03-15,26
USR057,ENGINEER,DB_FIN.SCHEMA_1.TBL_275,Product,2026-03-14,7
USR058,FINANCE_READER,DB_SAL.SCHEMA_1.TBL_584,,2026-03-23,6
USR058,FINANCE_READER,DB_LEG.SCHEMA_4.TBL_543,Engineering,2026-03-23,92
USR058,FINANCE_READER,DB_PRO.SCHEMA_5.TBL_828,,2026-03-17,78
USR058,FINANCE_READER,DB_OPE.SCHEMA_2.TBL_789,,2026-03-31,148
USR058,FINANCE_READER,DB_ENG.SCHEMA_1.TBL_609,,2026-03-17,5
USR058,FINANCE_READER,DB_IT.SCHEMA_4.TBL_884,,2026-03-30,108
